"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","0","8","8","1","4.897155","0","8"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","74","11","1","111.301125","0","413"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","121","10","1","174.129593","0","1042"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","74","10","1","124.322144","0","505"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","74","11","1","129.240540","0","409"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","8","8","1","9.488398","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","24","24","1","32.833282","0","38"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","8","8","1","9.701002","0","8"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","2.646581","0","2"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","12","12","1","18.353720","0","20"
"/Engine/VREditor/TransformGizmo/Main.Main","0","8","8","1","10.415693","0","8"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","50","53","1","59.310280","0","82"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","52","14","1","202.004715","0","214"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","6","6","1","2.522653","0","6"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","19","19","1","7.150149","0","19"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","115","115","1","116.544418","0","115"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","1010","1038","1","1169.777710","0","1038"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","34","5","1","43.561584","0","138"
"/Game/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","144","20","2","167.255005","0","839"
"/Engine/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.TutorialMaterial","0","12","12","1","19.750154","0","19"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","4","4","1","3.633245","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","4","4","1","3.721050","0","4"
"/Game/Assets/Texture/Player/Skin01/BodyFlash.BodyFlash","0","24","1","1","35.891670","0","80"
"/Game/Assets/Models/Items/Coin/Coin1.Coin1","0","24","9","1","36.073574","0","67"
"/Game/Assets/Models/Obstacle/Construction/BasicFence/M_barriereBasic.M_barriereBasic","0","12","12","1","20.012426","0","19"
"/Game/Assets/Models/Obstacle/Construction/concrete-fence/M_concrete-fence.M_concrete-fence","0","12","12","1","20.266449","0","21"
"/Game/Assets/Models/Obstacle/Construction/Simpl-Metal-Fence/M_Fence.M_Fence","0","12","1","1","20.164412","0","35"
"/Game/Assets/Models/Obstacle/Construction/road-block/M_road-block.M_road-block","0","12","12","1","20.730064","0","15"
"/Game/Assets/Models/Obstacle/Transport/Truck/tyres_011.tyres_011","0","17","18","1","26.945553","0","29"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Glass.Glass","0","28","10","1","108.618088","0","74"
"/Game/Assets/Models/Obstacle/Transport/Bus/ObjectMat.ObjectMat","0","12","12","1","19.926672","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object9Mat.Object9Mat","0","12","12","1","20.001173","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object8Mat.Object8Mat","0","12","12","1","19.907570","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object7Mat.Object7Mat","0","12","12","1","20.336668","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object6Mat.Object6Mat","0","12","12","1","20.260906","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object5121112Mat.Object5121112Mat","0","12","12","1","19.451151","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object512111Mat.Object512111Mat","0","12","12","1","20.390444","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object5Mat.Object5Mat","0","12","12","1","19.715923","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object4Mat.Object4Mat","0","12","12","1","20.739922","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object3111Mat.Object3111Mat","0","12","12","1","19.417677","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object311Mat.Object311Mat","0","12","12","1","19.769878","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object31Mat.Object31Mat","0","12","12","1","20.363655","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object3Mat.Object3Mat","0","12","12","1","20.596699","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object24Mat.Object24Mat","0","12","12","1","19.636152","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object231Mat.Object231Mat","0","12","12","1","19.318180","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object23Mat.Object23Mat","0","12","12","1","19.602581","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object22Mat.Object22Mat","0","12","12","1","20.034842","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object21Mat.Object21Mat","0","12","12","1","19.876081","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object20Mat.Object20Mat","0","12","12","1","20.085863","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object2Mat.Object2Mat","0","12","12","1","20.249968","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object1911Mat.Object1911Mat","0","12","12","1","19.802132","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object19Mat.Object19Mat","0","12","12","1","20.130625","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object18Mat.Object18Mat","0","12","12","1","20.119173","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object1711Mat.Object1711Mat","0","12","12","1","19.922554","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object171Mat.Object171Mat","0","12","12","1","20.067616","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object17Mat.Object17Mat","0","12","12","1","19.981348","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object16Mat.Object16Mat","0","12","12","1","19.984953","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object15Mat.Object15Mat","0","12","12","1","19.493080","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object142Mat.Object142Mat","0","12","12","1","19.979733","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object141Mat.Object141Mat","0","12","12","1","19.663246","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object14Mat.Object14Mat","0","12","12","1","19.809534","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object13Mat.Object13Mat","0","12","12","1","19.855371","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object1211Mat.Object1211Mat","0","12","12","1","19.601274","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object121Mat.Object121Mat","0","12","12","1","20.174828","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object12Mat.Object12Mat","0","12","12","1","19.819445","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object110Mat.Object110Mat","0","12","12","1","20.104458","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object11Mat.Object11Mat","0","12","12","1","19.761900","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object10Mat.Object10Mat","0","12","12","1","20.122072","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/Object1Mat.Object1Mat","0","12","12","1","20.019777","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/line1Mat.line1Mat","0","12","12","1","19.856668","0","20"
"/Game/Assets/Models/Obstacle/Transport/Bus/cylinder31_000_cylinder31_0031Mat.cylinder31_000_cylinder31_0031Mat","0","12","12","1","19.502041","0","22"
"/Game/Assets/Models/Obstacle/Transport/Bus/cylinder31_000_cylinder31_003Mat.cylinder31_000_cylinder31_003Mat","0","12","12","1","19.765783","0","14"
"/Game/Assets/Models/Obstacle/Transport/Bus/box5211Mat.box5211Mat","0","12","12","1","19.735319","0","16"
"/Game/Assets/Models/Obstacle/Transport/Bus/box21111112Mat.box21111112Mat","0","12","12","1","20.154942","0","18"
"/Game/Assets/Models/Obstacle/Transport/Bus/box1Mat.box1Mat","0","12","12","1","19.513250","0","20"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel.Wheel","0","12","12","1","20.767662","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Optics.Optics","0","12","12","1","20.684322","0","14"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body.Body","0","12","12","1","21.678352","0","16"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_1.Body_ncl1_1","0","12","12","1","23.093355","0","18"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_1.Optics_ncl1_1","0","12","12","1","26.653927","0","16"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_1.Glass_ncl1_1","0","12","12","1","27.057261","0","22"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","21","6","1","50.935673","0","53"
"/Game/Assets/Models/Obstacle/Construction/guardrail/M_guardrail.M_guardrail","0","12","12","1","34.174492","0","21"
"/Game/Assets/Materials/Road/M_RoadFloor.M_RoadFloor","0","52","10","1","96.084320","0","283"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_9.Body_ncl1_9","0","12","3","1","30.839924","0","31"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_9.Optics_ncl1_9","0","12","12","1","20.260769","0","20"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_9.Glass_ncl1_9","0","12","12","1","19.856239","0","22"
"/Game/Assets/Models/Obstacle/Transport/Truck/head_paint.head_paint","0","17","18","1","26.944698","0","28"
"/Game/Assets/Models/Obstacle/Transport/Truck/tyres_013.tyres_013","0","17","5","1","26.855167","0","51"
"/Game/Assets/Models/Obstacle/Transport/Truck/tyres_012.tyres_012","0","17","6","1","26.507357","0","52"
"/Game/Assets/Models/Obstacle/Transport/Truck/Material_003.Material_003","0","17","18","1","27.027397","0","27"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_8.Body_ncl1_8","0","12","12","1","20.839764","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_8.Optics_ncl1_8","0","12","12","1","20.398609","0","14"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_8.Glass_ncl1_8","0","12","12","1","19.999083","0","16"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_7.Body_ncl1_7","0","12","12","1","22.055639","0","18"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_7.Optics_ncl1_7","0","12","12","1","22.537464","0","20"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","4","4","2","8.479406","0","4"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","21","10","1","37.718910","0","61"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","21","10","1","35.544746","0","62"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","21","10","1","36.473057","0","60"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.924237","0","2"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","21","10","1","36.816040","0","62"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","21","10","1","42.874149","0","59"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","42","6","1","196.435471","0","162"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","112","9","1","187.073746","0","1030"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","21","1","1","38.089222","0","53"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","21","8","1","37.759468","0","60"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","21","10","1","36.645378","0","62"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","21","10","1","37.184128","0","62"
"/Game/Assets/Models/Obstacle/Vehicle/Wheek.Wheek","0","12","12","1","20.287245","0","14"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","21","1","1","36.942406","0","53"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","21","8","1","37.958794","0","71"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","21","10","1","38.572910","0","59"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","21","8","1","45.971897","0","53"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","21","10","1","46.019711","0","53"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","21","10","1","37.988178","0","62"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","21","9","1","36.993408","0","59"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","21","10","1","38.652832","0","53"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_4.Body_ncl1_4","0","12","12","1","20.798235","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_3.Wheel_ncl1_3","0","12","12","1","20.867891","0","22"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","21","10","1","37.340828","0","62"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","21","10","1","40.275463","0","54"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","21","10","1","39.502575","0","62"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","21","10","1","36.670235","0","61"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","21","10","1","38.710026","0","60"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","21","10","1","37.910290","0","56"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","21","10","1","37.611107","0","62"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","21","10","1","38.785019","0","57"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","21","10","1","38.551792","0","62"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","42","3","1","182.390701","0","151"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","21","10","1","38.581917","0","62"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","21","9","1","39.190403","0","61"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","21","10","1","39.711239","0","53"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","21","10","1","48.672581","0","59"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","21","10","1","48.621029","0","60"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","21","10","1","52.276627","0","74"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","21","10","1","42.078651","0","62"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","21","10","1","40.459770","0","62"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_7.Glass_ncl1_7","0","12","12","1","24.867676","0","20"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_6.Body_ncl1_6","0","12","12","1","23.696951","0","22"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","21","10","1","50.509308","0","53"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","21","9","1","60.172623","0","59"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","21","10","1","51.789116","0","62"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_6.Optics_ncl1_6","0","12","12","1","30.475466","0","22"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","21","10","1","60.740467","0","62"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","21","10","1","58.278358","0","69"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","21","1","1","56.764091","0","53"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","30","9","1","87.317604","0","102"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","21","10","1","58.986290","0","53"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","21","10","1","56.981049","0","57"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","21","3","1","57.706585","0","59"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","24","10","1","52.406960","0","68"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","21","10","1","53.254517","0","55"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","21","10","1","56.435970","0","61"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","21","10","1","57.877438","0","53"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","21","10","1","58.071930","0","53"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_4.Optics_ncl1_4","0","12","12","1","31.637972","0","18"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_4.Glass_ncl1_4","0","12","12","1","30.913876","0","16"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_3.Body_ncl1_3","0","12","12","1","32.846642","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_7.Wheel_ncl1_7","0","12","12","1","30.095831","0","22"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","33","10","1","79.449585","0","111"
"/Game/Assets/Models/Obstacle/Construction/guardrail/M_miscAnd.M_miscAnd","0","12","12","1","32.806274","0","16"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_1.Wheel_ncl1_1","0","12","12","1","32.310932","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_2.Wheel_ncl1_2","0","12","4","1","31.564749","0","31"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_4.Wheel_ncl1_4","0","12","12","1","33.021755","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_5.Wheel_ncl1_5","0","12","12","1","30.265860","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_6.Wheel_ncl1_6","0","12","12","1","31.986143","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Wheel_ncl1_8.Wheel_ncl1_8","0","12","12","1","31.974527","0","22"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","21","10","1","56.704552","0","62"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","30","6","1","58.720409","0","102"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","24","10","1","48.088093","0","68"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","32","1","1","60.224148","0","127"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","19","19","1","26.779587","0","29"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","32","10","1","61.237228","0","107"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","47","10","1","104.218430","0","230"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","12","12","1","31.554321","0","22"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","12","12","1","31.102003","0","18"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","21","9","1","56.456844","0","53"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","21","10","1","58.054390","0","53"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","2","2","1","4.382483","0","2"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","2","2","1","4.009136","0","2"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","21","10","1","60.498810","0","53"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","21","10","1","54.106773","0","57"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","21","10","1","59.135342","0","62"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","21","8","1","55.681206","0","60"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","21","10","1","57.756016","0","62"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","84","7","1","243.024414","0","552"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","24","10","1","47.467690","0","82"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","32","10","1","62.301144","0","111"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","36","10","1","62.881397","0","155"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","7","8","1","14.055260","0","8"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_6.Glass_ncl1_6","0","12","12","1","31.670448","0","20"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_5.Body_ncl1_5","0","12","12","1","32.637531","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_5.Optics_ncl1_5","0","12","12","1","31.741735","0","18"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_5.Glass_ncl1_5","0","12","12","1","31.851681","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_3.Optics_ncl1_3","0","12","12","1","32.552219","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_3.Glass_ncl1_3","0","12","12","1","33.130684","0","14"
"/Game/Assets/Models/Obstacle/Vehicle/Glass_ncl1_2.Glass_ncl1_2","0","12","12","1","33.277225","0","14"
"/Game/Assets/Models/Obstacle/Vehicle/Materials/Body_ncl1_2.Body_ncl1_2","0","12","12","1","32.170364","0","22"
"/Game/Assets/Models/Obstacle/Vehicle/Optics_ncl1_2.Optics_ncl1_2","0","12","12","1","31.653147","0","22"
